client_id,district_id,address_1,address_2,city,state,zipcode
C00004642,33,27 East Pierce St.,,Salt Lake City,UT,44831
C00004643,1,814 Fieldstone St.,,New York City,NY,10024
C00004644,20,587 4th Street,,Kansas City,MO,41954
C00004647,8,9499 E. Pleasant St.,,Washington,DC,40202
C00004648,33,8778 Tunnel Lane,,Salt Lake City,UT,46353
C00004649,45,5 Catherine Court,,Cheyenne,WY,46997
C00004650,54,441 Olive Court,,Houston,TX,43025
C00004651,2,7350 Thatcher Road,,Jacksonville,FL,48387
C00004652,53,939 Honey Creek Street,,Hartford,CT,45956
C00004653,4,66 Buttonwood Drive,,Charlotte,NC,42226
C00004654,2,8718 Heritage Street,,Jacksonville,FL,42523
C00004655,2,492 Stillwater St.,,Jacksonville,FL,43952
C00004656,1,448 River St.,,New York City,NY,10169
C00004657,15,7405 Johnson St.,,Louisville,KY,40410
C00004658,33,64 Philmont St.,,Salt Lake City,UT,47358
C00004659,50,8761 Iroquois Ave.,,Buffalo,NY,14228
C00004660,60,74 West Branch Street,,Lynn,MA,1905
C00004661,1,570 George Ave.,,New York City,NY,10031
C00004662,1,824 West Oak Valley Street,,New York City,NY,10173
C00004663,72,9634 Princeton Dr.,,Philadelphia,PA,46143
C00004664,38,109 Lookout Street,,Bridgeport,CT,44079
C00004665,9,8399 1st Lane,,Boston,MA,2241
C00004666,9,34 W. Brown Rd.,,Boston,MA,2222
C00004667,25,764 Military Circle,,Wichita,KS,45729
C00004668,25,7662 Longbranch Road,,Wichita,KS,47678
C00004670,51,363 NW. King Court,,Springfield,MA,1111
C00004671,51,9718 Jefferson Ave.,,Springfield,MA,1111
C00004672,44,526 Paris Hill Ave.,,Portland,ME,43423
C00004673,69,9886 Ridge Drive,,Lawrence,MA,1840
C00004674,59,726 Whitemarsh St.,,Quincy,MA,2170
C00004675,23,7 Lincoln Street,,Minneapolis,MN,40696
C00004677,3,307 South Constitution Dr.,,Columbus,OH,44996
C00004678,21,69 Talbot Street,,Omaha,NE,41132
C00004679,20,8714 Cottage Street,,Kansas City,MO,48806
C00004680,72,9466 Illinois St.,,Philadelphia,PA,46726
C00004681,1,8936 Overlook St.,,New York City,NY,10044
C00004682,1,4 Smith Store St.,,New York City,NY,10034
C00004683,51,12 Ivy St.,,Springfield,MA,1119
C00004684,1,793 Bellevue Lane,,New York City,NY,10107
C00004685,62,94 Main Street,,Nashua,NH,48980
C00004686,39,64 4th Avenue,,Charleston,SC,42532
C00004687,16,416 San Carlos Road,,Baltimore,MD,47605
C00004688,16,8136 Courtland Dr.,,Baltimore,MD,43391
C00004689,50,7786 Windsor Ave.,,Buffalo,NY,14264
C00004690,66,6 Wayne Drive,,Warwick,RI,45342
C00004691,66,7524 South Stillwater Ave.,,Warwick,RI,46646
C00004692,76,265 Woodland Ave.,,Yonkers,NY,10702
C00004693,42,7248 Stillwater Drive,,Billings,MT,45962
C00004694,42,16 E. Ridgeview Dr.,,Billings,MT,40663
C00004695,52,8707 Wild Horse Lane,,New Haven,CT,43486
C00004696,52,74 Riverview St.,,New Haven,CT,41545
C00004697,27,7935 E. William Court,,San Antonio,TX,48207
C00004698,45,27 Johnson Court,,Cheyenne,WY,48155
C00004699,13,155 S. Queen Ave.,,Oklahoma City,OK,44186
C00004700,70,193 Anderson St.,,Los Angeles,CA,42930
C00004701,22,7410 Nicolls Ave.,,Virginia Beach,VA,45680
C00004704,12,8845 Lower River Rd.,,Portland,OR,47433
C00004705,1,8543 Pilgrim Lane,,New York City,NY,10151
C00004706,58,9026 Hickory Street,,Brockton,MA,2303
C00004707,58,66 E. Baker Ave.,,Brockton,MA,2304
C00004708,18,1 West Surrey St.,,Albuquerque,NM,43042
C00004709,54,486 Union St.,,Houston,TX,49000
C00004710,52,5 Westport Avenue,,New Haven,CT,45587
C00004711,52,912 Coffee St.,,New Haven,CT,44966
C00004712,37,8821 W. Delaware Ave.,,Jackson,MS,47212
C00004713,13,7037 Pierce Rd.,,Oklahoma City,OK,48067
C00004714,13,351 North Lake Lane,,Oklahoma City,OK,45890
C00004715,15,5 Joy Ridge Ave.,,Louisville,KY,49698
C00004716,10,9 Brickell Street,,Detroit,MI,45291
C00004717,32,306 Shadow Brook Dr.,,Birmingham,AL,48151
C00004718,2,69 Locust Drive,,Jacksonville,FL,49995
C00004719,23,7392 Morris Lane,,Minneapolis,MN,40938
C00004720,33,270 Philmont St.,,Salt Lake City,UT,45150
C00004721,65,9851 SE. Bowman Street,,Newton,MA,2464
C00004722,8,12 Young Court,,Washington,DC,42964
C00004723,1,14 Ridgewood St.,,New York City,NY,10174
C00004724,53,1 North Tunnel Court,,Hartford,CT,41941
C00004725,34,430 Cooper Dr.,,Little Rock,AR,42227
C00004726,34,55 Devon Ave.,,Little Rock,AR,47040
C00004727,74,8848 Bohemia Ave.,,Chicago,IL,47839
C00004728,74,7511 Strawberry Circle,,Chicago,IL,46795
C00004729,18,400 Baker Street,,Albuquerque,NM,42176
C00004730,68,9726 South Sunnyslope Dr.,,Cranston,RI,43780
C00004731,52,7299 Cobblestone St.,,New Haven,CT,47440
C00004732,70,38 Hudson Court,,Los Angeles,CA,44507
C00004733,1,246 Bayberry St.,,New York City,NY,10016
C00004734,72,5 King Dr.,,Philadelphia,PA,46154
C00004735,72,38 South Drive,,Philadelphia,PA,45580
C00004736,56,9401 Addison Ave.,,Cambridge,MA,2140
C00004737,24,73 SW. Trusel Dr.,,New Orleans,LA,40962
C00004739,37,141 West Spring Ave.,,Jackson,MS,46543
C00004740,28,776 High St.,,Anchorage,AK,46023
C00004741,74,86 S. St Margarets Ave.,,Chicago,IL,42576
C00004742,61,152 North Pendergast Street,,Fall River,MA,2720
C00004743,61,8421 Henry Smith St.,,Fall River,MA,2720
C00004744,6,9116 Brookside Street,,Seattle,WA,48450
C00004745,68,113 Roosevelt St.,,Cranston,RI,48089
C00004746,39,8997 South Bowman Street,,Charleston,SC,42457
C00004747,76,48 Riverview Dr.,,Yonkers,NY,10702
C00004748,76,4 Myrtle Ave.,,Yonkers,NY,10702
C00004749,57,1 N. Bald Hill Drive,,New Bedford,MA,2743
C00004750,70,7895 Smoky Hollow Dr.,,Los Angeles,CA,44052
C00004751,35,9825 Gainsway St.,,Sioux Falls,SD,41894
C00004752,7,137 Overlook Ave.,,Denver,CO,49849
C00004753,7,715 East Dr.,,Denver,CO,40189
C00004754,27,209 Chestnut St.,,San Antonio,TX,46467
C00004755,71,31 Lawrence Street,,Somerville,MA,2144
C00004756,22,30 Edgewater St.,,Virginia Beach,VA,49524
C00004757,22,679 N. New Saddle Ave.,,Virginia Beach,VA,46214
C00004758,50,7337 Wentworth St.,,Buffalo,NY,14241
C00004759,50,13 Leatherwood Drive,,Buffalo,NY,14261
C00004760,70,274 Pacific St.,,Los Angeles,CA,45031
C00004761,70,6 Sierra Ave.,,Los Angeles,CA,46758
C00004762,76,12 North Saxon Lane,,Yonkers,NY,10702
C00004763,77,57 S. Devonshire Street,,Syracuse,NY,13220
C00004764,54,8101 Fairview Ave.,,Houston,TX,42809
C00004765,48,39 El Dorado St.,,Worcester,MA,1604
C00004766,22,687 North Armstrong Road,,Virginia Beach,VA,46258
C00004767,26,41 High St.,,Honolulu,HI,49373
C00004768,1,787 Arnold Ave.,,New York City,NY,10003
C00004769,22,8383 Halifax St.,,Virginia Beach,VA,47097
C00004770,22,496 Bridge St.,,Virginia Beach,VA,45305
C00004771,64,9702 Penn St.,,Phoenix,AZ,42994
C00004772,6,7219 N. Overlook Street,,Seattle,WA,46642
C00004773,33,11 Magnolia Street,,Salt Lake City,UT,41814
C00004774,59,8060 Greystone St.,,Quincy,MA,2170
C00004775,59,5 E. Bradford Rd.,,Quincy,MA,2170
C00004776,1,761 Ivy St.,,New York City,NY,10106
C00004777,64,6 Ohio Road,,Phoenix,AZ,41654
C00004778,64,8757 West Pierce Dr.,,Phoenix,AZ,45941
C00004779,52,183 Miles St.,,New Haven,CT,44624
C00004780,54,562 Mayflower St.,,Houston,TX,40921
C00004781,9,714 Bayberry Ave.,,Boston,MA,2196
C00004782,25,299 Bridge Street,,Wichita,KS,48613
C00004783,31,8141 Thompson St.,,Des Moines,IA,43145
C00004784,42,8662 State Avenue,,Billings,MT,45998
C00004785,42,99 Foxrun St.,,Billings,MT,46795
C00004786,54,26 Riverview Street,,Houston,TX,40642
C00004787,36,531 North Lakeshore Ave.,,Providence,RI,42991
C00004788,39,65 County Street,,Charleston,SC,49050
C00004789,24,7150 NE. Devonshire Court,,New Orleans,LA,48228
C00004790,75,843 Snake Hill Ave.,,Rochester,NY,14609
C00004791,51,7350 Anderson Lane,,Springfield,MA,1128
C00004792,20,782 Edgewood Ave.,,Kansas City,MO,40207
C00004793,55,53 Military Court,,Lowell,MA,1853
C00004794,20,4 Lake Forest Avenue,,Kansas City,MO,46299
C00004795,74,6 N. Buttonwood St.,,Chicago,IL,49864
C00004796,7,457 Cherry St.,,Denver,CO,42041
C00004797,59,412 Kirkland Street,,Quincy,MA,2170
C00004798,37,1 Rose St.,,Jackson,MS,44026
C00004799,75,8920 Rockledge Ave.,,Rochester,NY,14604
C00004800,75,722 College Court,,Rochester,NY,14605
C00004801,23,596 Winding Way Ave.,,Minneapolis,MN,42068
C00004802,75,96 Birchwood Street,,Rochester,NY,14606
C00004803,45,653 Court Ave.,,Cheyenne,WY,44778
C00004804,51,4 Blackburn Street,,Springfield,MA,1119
C00004805,1,7028 Penn Court,,New York City,NY,10281
C00004806,19,76 Westport Ave.,,Atlanta,GA,43636
C00004807,25,9706 Sugar Street,,Wichita,KS,41331
C00004808,23,9375 Ocean Street,,Minneapolis,MN,45763
C00004809,19,7776 Pennington St.,,Atlanta,GA,49693
C00004810,19,9731 SE. Amerige Dr.,,Atlanta,GA,47252
C00004811,77,572 Bay Drive,,Syracuse,NY,13220
C00004812,1,609 Indian Spring St.,,New York City,NY,10260
C00004813,43,863 Sunset Ave.,,Wilmington,DE,47454
C00004814,54,919 Wild Horse Avenue,,Houston,TX,41444
C00004815,15,44 North Market Court,,Louisville,KY,45904
C00004816,15,3 Pineknoll Lane,,Louisville,KY,43940
C00004817,12,17 W. Amerige Street,,Portland,OR,42725
C00004818,1,9344 North Sleepy Hollow Drive,,New York City,NY,10055
C00004819,62,894 Campfire Ave.,,Nashua,NH,43632
C00004820,2,557 University Lane,,Jacksonville,FL,44062
C00004821,35,25 Arrowhead Drive,,Sioux Falls,SD,46325
C00004822,35,7331 W. Wrangler St.,,Sioux Falls,SD,42566
C00004823,7,948 Vermont St.,,Denver,CO,46243
C00004824,54,10 Bridle St.,,Houston,TX,46128
C00004826,25,97 South Cardinal Dr.,,Wichita,KS,43767
C00004831,27,7884 Creekside Ave.,,San Antonio,TX,45643
C00004832,56,231 Broad St.,,Cambridge,MA,2140
C00004833,30,149 Rockcrest St.,,Boise,ID,43079
C00004836,49,20 Hillcrest St.,,Burlington,VT,35747
C00004837,56,7162 Crescent Circle,,Cambridge,MA,2140
C00004853,58,9782 East Birch Hill Street,,Brockton,MA,2304
C00004861,57,93 Schoolhouse Dr.,,New Bedford,MA,2744
C00004862,1,9549 West Wellington Ave.,,New York City,NY,10016
C00004863,1,785 Bohemia St.,,New York City,NY,10173
C00004877,45,7496 Monroe St.,,Cheyenne,WY,41799
C00004882,36,117 Canal Lane,,Providence,RI,42341
C00004886,23,7917 Adams St.,,Minneapolis,MN,47484
C00004892,26,392 Glendale Dr.,,Honolulu,HI,44497
C00004901,72,13 Pacific Street,,Philadelphia,PA,42547
C00004904,38,13C N. Gates St.,,Bridgeport,CT,46279
C00004906,64,275 Shore Street,,Phoenix,AZ,48005
C00004907,64,8821 Randall Mill Drive,,Phoenix,AZ,42390
C00004915,40,261 Bridle Road,,Fargo,ND,41797
C00004916,52,60 Pin Oak St.,,New Haven,CT,48194
C00004918,11,121 Windsor Street,,Nashville,TN,41811
C00004919,49,9883 Studebaker Ave.,,Burlington,VT,39929
C00004923,66,76 Squaw Creek Dr.,,Warwick,RI,43379
C00004925,45,464 South Beaver Ridge Avenue,,Cheyenne,WY,42296
C00004927,72,9 Oklahoma Ave.,,Philadelphia,PA,45418
C00004928,9,388 3rd Drive,,Boston,MA,2129
C00004929,74,33 South St.,,Chicago,IL,49046
C00004930,1,164 Oakwood St.,,New York City,NY,10022
C00004937,54,8015 Gainsway St.,,Houston,TX,44639
C00004941,60,8143 East Bridge Court,,Lynn,MA,1905
C00004942,38,614 Market Court,,Bridgeport,CT,42590
C00004944,58,302 Hamilton Circle,,Brockton,MA,2304
C00004949,54,52 N. Van Dyke St.,,Houston,TX,44819
C00004956,6,7995 Glen Creek Lane,,Seattle,WA,48875
C00004959,77,92 Hamilton St.,,Syracuse,NY,13220
C00004961,54,1 Pennsylvania Lane,,Houston,TX,45338
C00004968,50,7557 Border St.,,Buffalo,NY,14270
C00004969,64,7190 Park St.,,Phoenix,AZ,47668
C00004972,70,9549 Ketch Harbour Court,,Los Angeles,CA,47587
C00004974,5,8696 2nd St.,,Indianapolis,IN,44930
C00004975,5,981 Laurel Street,,Indianapolis,IN,42319
C00004976,36,4 Glenholme St.,,Providence,RI,47003
C00004979,7,96 Country St.,,Denver,CO,44360
C00004989,28,9149 East Lawrence Ave.,,Anchorage,AK,41764
C00004992,55,6 West Studebaker St.,,Lowell,MA,1853
C00004993,1,8824 Cobblestone St.,,New York City,NY,10162
C00004994,1,16 North Hilltop Ave.,,New York City,NY,10024
C00005002,65,8850 South New Drive,,Newton,MA,2464
C00005010,42,6 North 10th St.,,Billings,MT,47597
C00005012,27,8 E. Thorne St.,,San Antonio,TX,48999
C00005013,1,8348 Trout Dr.,,New York City,NY,10028
C00005016,1,708 N. Winchester Court,,New York City,NY,10012
C00005028,28,9694 W. Amherst Drive,,Anchorage,AK,42224
C00005030,1,9167 Magnolia Street,,New York City,NY,10113
C00005046,1,9050 North Indian Summer St.,,New York City,NY,10163
C00005050,62,919 West Walnut Lane,,Nashua,NH,49343
C00005056,67,9383 Ketch Harbour Ave.,,Danbury,CT,47148
C00005067,21,284 Piper Lane,,Omaha,NE,46860
C00005072,1,19 Hickory Ave.,,New York City,NY,10035
C00005081,1,8879 Marlborough St.,,New York City,NY,10161
C00005093,55,56 High St.,,Lowell,MA,1853
C00005107,50,98 Lincoln Avenue,,Buffalo,NY,14204
C00005108,50,7914 School Dr.,,Buffalo,NY,14267
C00005111,50,650 E. El Dorado Ave.,,Buffalo,NY,14276
C00005117,52,79 North Cardinal Street,,New Haven,CT,45487
C00005126,43,9 Rosewood Drive,,Wilmington,DE,44171
C00005127,33,940 Miller Rd.,,Salt Lake City,UT,43739
C00005128,70,8870 Hudson Ave.,,Los Angeles,CA,44261
C00005132,51,7614 South Liberty Dr.,,Springfield,MA,1128
C00005133,66,9329 Cypress Street,,Warwick,RI,43398
C00005134,58,80 Parker St.,,Brockton,MA,2304
C00005137,5,559 Miles Lane,,Indianapolis,IN,49963
C00005138,45,66 Nichols St.,,Cheyenne,WY,46283
C00005141,54,64 North Grand Avenue,,Houston,TX,45506
C00005143,77,973 E. Lexington St.,,Syracuse,NY,13220
C00005144,77,8745 Ocean Drive,,Syracuse,NY,13220
C00005145,26,37 Forest Ave.,,Honolulu,HI,45798
C00005149,15,139 Gulf St.,,Louisville,KY,45524
C00005152,43,52 Ivy Street,Unit 1C,Wilmington,DE,43853
C00005159,39,224 Birch Hill Lane,,Charleston,SC,42323
C00005163,43,9 Garfield St.,,Wilmington,DE,49492
C00005164,9,7672 Smoky Hollow St.,,Boston,MA,2129
C00005171,64,8368 SW. Laurel St.,,Phoenix,AZ,43769
C00005175,63,697 Golden Star Court,,Norwalk,CT,44049
C00005180,1,78 La Sierra Drive,,New York City,NY,10043
C00005189,74,7327 Cleveland Lane,,Chicago,IL,43381
C00005200,33,49 Bowman Ave.,,Salt Lake City,UT,40126
C00005201,33,579 Bradford St.,,Salt Lake City,UT,48009
C00005203,61,854 E. 3rd Ave.,,Fall River,MA,2721
C00005204,47,470 Rose Circle,,Charleston,WV,48947
C00005212,72,12 Buttonwood St.,,Philadelphia,PA,40185
C00005213,1,728 Wakehurst Ave.,,New York City,NY,10090
C00005214,47,7 Gulf Street,,Charleston,WV,49774
C00005215,47,41 Oakland Dr.,,Charleston,WV,40271
C00005217,74,87 Creek St.,,Chicago,IL,41087
C00005223,2,39 York Ave.,,Jacksonville,FL,49509
C00005224,29,823 Fulton Ave.,,Newark,NJ,40035
C00005232,74,29 Primrose Ave.,,Chicago,IL,40478
C00005233,66,19 E. Hartford Lane,,Warwick,RI,47563
C00005236,25,716 Old York St.,,Wichita,KS,41813
C00005237,1,74 Marvon Lane,,New York City,NY,10116
C00005240,74,128 Ridgeview Avenue,,Chicago,IL,40879
C00005241,63,868 Crescent Dr.,,Norwalk,CT,49656
C00005243,2,7304 Sunnyslope Lane,,Jacksonville,FL,45623
C00005245,38,141 Nicolls Ave.,,Bridgeport,CT,48178
C00005246,70,34 Oak Valley Dr.,,Los Angeles,CA,40932
C00005247,47,535 N. Marconi Ave.,,Charleston,WV,49446
C00005249,5,337 Lakeshore Ave.,,Indianapolis,IN,44853
C00005253,69,819 West Beacon Dr.,,Lawrence,MA,1840
C00005254,69,189 Wentworth Dr.,,Lawrence,MA,1840
C00005263,1,7914 Thorne Street,,New York City,NY,10118
C00005273,39,208 Oak Valley Ave.,,Charleston,SC,44661
C00005275,28,85 King Road,,Anchorage,AK,49967
C00005277,44,31 Mountainview Street,,Portland,ME,42866
C00005281,73,38 Lookout St.,,New Britain,CT,47932
C00005283,17,7066 Lakeshore St.,,Milwaukee,WI,48755
C00005284,51,32 Colonial Drive,,Springfield,MA,1119
C00005287,77,943 South Edgefield Street,,Syracuse,NY,13220
C00005308,41,9773 Old York Ave.,,Manchester,NH,47523
C00005312,71,560 Tanglewood Dr.,,Somerville,MA,2144
C00005313,71,2 Tower Dr.,,Somerville,MA,2144
C00005318,74,973 Westminster St.,,Chicago,IL,41321
C00005319,74,430 William St.,,Chicago,IL,48369
C00005320,17,61 Whitemarsh Ave.,,Milwaukee,WI,42117
C00005321,17,254 Tanglewood St.,,Milwaukee,WI,40970
C00005322,73,8333 South Dr.,,New Britain,CT,48707
C00005323,14,478 Schoolhouse St.,,Las Vegas,NV,41776
C00005325,66,8270 Beaver Ridge St.,,Warwick,RI,40219
C00005326,66,7798 Fordham St.,,Warwick,RI,48599
C00005333,39,27 Princeton Road,,Charleston,SC,42004
C00005334,48,8079 North Lookout Dr.,,Worcester,MA,1601
C00005337,1,81 Broad Lane,,New York City,NY,10055
C00005338,1,20 South Glenlake Dr.,,New York City,NY,10007
C00005347,41,472 Old York Street,,Manchester,NH,41569
C00005352,40,2 East Trusel Lane,,Fargo,ND,42077
C00005353,48,932 Sunset Street,,Worcester,MA,1602
C00005354,30,8796 Proctor Lane,,Boise,ID,49492
C00005358,54,21 Greenrose Ave.,,Houston,TX,42354
C00005362,47,7209 County St.,,Charleston,WV,43825
C00005364,62,69 E. Pacific St.,,Nashua,NH,44810
C00005365,62,701 Paris Hill St.,,Nashua,NH,46213
C00005366,60,21 South Edgefield St.,,Lynn,MA,1905
C00005367,60,9471 Valley View Ave.,,Lynn,MA,1905
C00005374,63,44 Young Drive,,Norwalk,CT,48458
C00005376,14,8502 Bohemia Road,,Las Vegas,NV,45127
C00005379,60,8738 Acacia Circle,,Lynn,MA,1905
C00005384,73,14 Pendergast St.,,New Britain,CT,49723
C00005385,67,999 Winding Way Street,,Danbury,CT,45369
C00005389,17,299 South Princess Court,,Milwaukee,WI,40792
C00005392,16,86 Sugar St.,,Baltimore,MD,40387
C00005393,4,87 Pacific Drive,,Charlotte,NC,44575
C00005395,45,637 E. Willow St.,,Cheyenne,WY,45862
C00005397,72,252 Arrowhead St.,,Philadelphia,PA,45867
C00005398,72,9436 Ann St.,,Philadelphia,PA,40179
C00005399,24,9392 Cottage Ave.,,New Orleans,LA,46313
C00005402,30,338 Piper Rd.,,Boise,ID,44065
C00005404,58,41 Somerset Court,,Brockton,MA,2304
C00005409,15,1 Theatre Ave.,,Louisville,KY,43341
C00005413,33,61 S. Meadowbrook Street,,Salt Lake City,UT,49852
C00005420,61,66 Pumpkin Hill Road,,Fall River,MA,2721
C00005433,50,7 Courtland Ave.,,Buffalo,NY,14227
C00005441,18,588 Main Court,,Albuquerque,NM,46170
C00005445,69,458 West Peninsula Rd.,,Lawrence,MA,1840
C00005450,8,27 Nicolls Dr.,,Washington,DC,46018
C00005460,63,804 Penn Court,,Norwalk,CT,47633
C00005461,9,8548 Sunnyslope St.,,Boston,MA,2212
C00005462,9,945 Beech Dr.,,Boston,MA,2137
C00005468,68,627 Garden Circle,,Cranston,RI,43744
C00005469,63,8626 Marvon Drive,,Norwalk,CT,45167
C00005472,53,789 Harvard Avenue,,Hartford,CT,41425
C00005473,70,21 Rosewood Dr.,,Los Angeles,CA,49007
C00005478,33,553 Bow Ridge Court,,Salt Lake City,UT,48727
C00005487,56,1 Iroquois St.,,Cambridge,MA,2140
C00005517,57,577 Arrowhead St.,,New Bedford,MA,2745
C00005521,9,650 Hickory Avenue,,Boston,MA,2196
C00005526,27,261 W. School St.,,San Antonio,TX,43286
C00005527,27,76 Orange Ave.,,San Antonio,TX,47002
C00005530,12,520 Lilac Court,,Portland,OR,48716
C00005531,4,3 Atlantic Court,,Charlotte,NC,48059
C00005539,74,423 Sulphur Springs Street,,Chicago,IL,44959
C00005563,1,498 Lincoln Ave.,,New York City,NY,10163
C00005565,3,8181 Miller St.,,Columbus,OH,45769
C00005574,9,8930 Academy Ave.,,Boston,MA,2131
C00005579,77,8266 El Dorado St.,,Syracuse,NY,13220
C00005580,77,9206 Thomas Ave.,,Syracuse,NY,13220
C00005606,4,76 Lakeview Dr.,,Charlotte,NC,47037
C00005617,56,8893 South Cactus Rd.,,Cambridge,MA,2140
C00005618,63,396 Harvey Lane,,Norwalk,CT,47890
C00005642,70,9580 Elizabeth St.,,Los Angeles,CA,42822
C00005684,8,7538 Trusel St.,,Washington,DC,43751
C00005699,73,166 Kent Dr.,,New Britain,CT,44919
C00005701,2,885 Nichols Ave.,,Jacksonville,FL,41868
C00005704,66,121 Selby St.,,Warwick,RI,43608
C00005722,64,899 Highland St.,,Phoenix,AZ,43200
C00005727,54,892 Peninsula Ave.,,Houston,TX,46020
C00005736,1,8848 Homewood Street,,New York City,NY,10032
C00005753,39,267 Swanson Road,,Charleston,SC,44394
C00005760,66,69 Somerset Avenue,,Warwick,RI,48795
C00005761,66,386 W. Sherman Avenue,,Warwick,RI,46079
C00005774,46,34 North Atlantic Lane,,San Diego,CA,48137
C00005775,46,8720 E. Lees Creek St.,,San Diego,CA,42408
C00005788,72,607 Old Somerset St.,,Philadelphia,PA,42444
C00005801,26,54 Charles Dr.,,Honolulu,HI,48354
C00005826,15,329 Gainsway Court,,Louisville,KY,46269
C00005827,15,59 Marconi Lane,,Louisville,KY,44464
C00005858,52,9251 High Street,,New Haven,CT,47511
C00005859,52,54 Plumb Branch Ave.,,New Haven,CT,40707
C00005860,47,9583 Catherine Street,,Charleston,WV,48537
C00005866,67,95 Smoky Hollow Road,,Danbury,CT,45383
C00005873,5,9710 New Saddle Drive,,Indianapolis,IN,48910
C00005911,14,695 Tallwood Avenue,,Las Vegas,NV,42022
C00005928,42,95 Rocky River Street,,Billings,MT,45318
C00005965,50,9743 Ridge Street,,Buffalo,NY,14215
C00005977,43,557 East Myrtle St.,,Wilmington,DE,47046
C00005978,33,8 Arch Court,,Salt Lake City,UT,40083
C00006001,60,876 Shadow Brook Ave.,,Lynn,MA,1905
C00006015,54,207 Windsor Street,,Houston,TX,41731
C00006033,1,479 Cherry Street,,New York City,NY,10170
C00006034,20,673 Hickory Ave.,,Kansas City,MO,43710
C00006039,1,42 Fairway Drive,,New York City,NY,10161
C00006040,1,465 Catherine St.,,New York City,NY,10035
C00006042,53,194 Third Street,,Hartford,CT,49624
C00006052,40,819 Prince St.,,Fargo,ND,48122
C00006067,70,24 Euclid Lane,,Los Angeles,CA,41057
C00006077,54,8540 Wakehurst Drive,,Houston,TX,40574
C00006112,43,404 S. Surrey St.,,Wilmington,DE,48553
C00006114,66,82 Squaw Creek Dr.,,Warwick,RI,49967
C00006115,13,925 North Taylor Court,,Oklahoma City,OK,46978
C00006122,6,807 Prince Street,,Seattle,WA,47483
C00006144,54,34 Lake Forest St.,,Houston,TX,41833
C00006175,72,7065 Harrison Street,,Philadelphia,PA,40991
C00006178,1,605 Manor Lane,,New York City,NY,10122
C00006183,1,250 Ridgewood Street,,New York City,NY,10016
C00006185,58,8456 Proctor St.,,Brockton,MA,2304
C00006186,58,8110 Marconi St.,,Brockton,MA,2304
C00006191,74,638 East Vine Ave.,,Chicago,IL,40056
C00006196,68,447 N. Fifth Ave.,,Cranston,RI,44173
C00006235,5,7075 Stillwater Rd.,,Indianapolis,IN,48350
C00006255,54,9053 NE. Oakwood Lane,,Houston,TX,48277
C00006256,54,7387 Madison Court,,Houston,TX,45653
C00006257,75,56 South Bradford Ave.,,Rochester,NY,14607
C00006272,1,9632 Joy Ridge Lane,,New York City,NY,10159
C00006275,13,536 Atlantic Lane,,Oklahoma City,OK,45595
C00006299,1,9170 Warren St.,,New York City,NY,10159
C00006301,55,7725 SW. Thorne St.,,Lowell,MA,1853
C00006317,77,4 North Baker Street,,Syracuse,NY,13220
C00006318,77,7 E. Roehampton St.,,Syracuse,NY,13220
C00006342,8,930 Beacon Drive,,Washington,DC,47057
C00006349,72,8 Wentworth Avenue,,Philadelphia,PA,42895
C00006359,64,8648 Oakland Lane,,Phoenix,AZ,43212
C00006363,4,703 Mayflower Street,,Charlotte,NC,46770
C00006366,49,256 Piper Street,,Burlington,VT,47754
C00006367,44,8068 Eagle Court,,Portland,ME,49237
C00006383,15,8003 Bear Hill Dr.,,Louisville,KY,47441
C00006391,34,631 St Margarets Ave.,,Little Rock,AR,47639
C00006408,47,909 Carpenter St.,,Charleston,WV,41250
C00006417,40,30 Newcastle Drive,,Fargo,ND,41534
C00006422,28,93 Cardinal Street,,Anchorage,AK,41743
C00006452,64,7362 Pin Oak Ave.,,Phoenix,AZ,47873
C00006468,70,354 Newbridge Drive,,Los Angeles,CA,49845
C00006469,4,9901 E. Lantern Ave.,,Charlotte,NC,45586
C00006473,76,479 S. Sycamore Circle,,Yonkers,NY,10702
C00006474,76,737 North Arlington Ave.,,Yonkers,NY,10702
C00006478,3,8501 Bayberry Drive,,Columbus,OH,41556
C00006481,1,967 E. Goldfield St.,,New York City,NY,10112
C00006485,48,226 Harvard Lane,,Worcester,MA,1603
C00006499,44,726 Pin Oak St.,,Portland,ME,46780
C00006501,1,86 High Point Street,,New York City,NY,10012
C00006511,47,85 Fairfield Dr.,,Charleston,WV,44912
C00006544,66,9607 Penn Court,,Warwick,RI,46722
C00006545,66,58 Elm St.,,Warwick,RI,43452
C00006546,1,140 East Brook Ave.,,New York City,NY,10018
C00006551,24,42 2nd St.,,New Orleans,LA,48208
C00006552,71,9576 W. Poplar Rd.,,Somerville,MA,2144
C00006567,5,9930 Bear Hill Ave.,,Indianapolis,IN,48946
C00006571,72,821 Fawn Drive,,Philadelphia,PA,42837
C00006604,72,8450 Beechwood Road,,Philadelphia,PA,49175
C00006610,57,106 Heather St.,,New Bedford,MA,2746
C00006616,1,457 Bayberry Road,,New York City,NY,10111
C00006619,43,24 Border Street,,Wilmington,DE,47212
C00006644,1,19 Shipley Drive,,New York City,NY,10110
C00006691,43,7057 South Berkshire St.,,Wilmington,DE,47251
C00006698,43,8473 Cactus St.,,Wilmington,DE,45354
C00006729,15,9328 Madison St.,,Louisville,KY,44613
C00006731,13,9007 Cottage Drive,,Oklahoma City,OK,42726
C00006749,9,9419 Mill Dr.,,Boston,MA,2112
